USER, RANK, TITLE, ARTIST, ALBUM, GENRE, PLAYS
X1750526198, 8, The Ballad of Mona Lisa, Panic! At the Disco, Vices and Virtues, ALTERNATIVE, 0
X1750526198, 9, Lips Are Movin, Meghan Trainor, Title, POP, 0
X1750526198, 10, Sarah Smiles, Panic! At the Disco, Vices and Virtues, ALTERNATIVE, 0
Q1914212548, 1, Diplo & Friends Mix, Jack U, , HOUSE, 30
Q1914212548, 2, Maybe, Carmada, , DANCE, 0
Q1914212548, 3, Take U There, Jack U, , DANCE, 30
Q1914212548, 4, 2014 MIX, Paper Diamond, , DANCE, 0
Q1914212548, 7, Take Me Away, Paper Diamond, , DANCE, 0
Q1914212548, 8, So Young So High, Dada Life, , DANCE, 0
Q1914212548, 9, 250K Mashup Mix, Henry Fong, , DANCE, 0
Q1914212548, 10, Do You, Cashmere Cat, , DANCE, 0
X31825155, 2, Tired, Stone Sour, House of Gold and Bones pt 1, ROCK, 120
X31825155, 1, Extreme Days, Tobymac, Momentum, ROCK, 200
X31825155, 10, Straight Outta Line, Both, Straight Outta Line, ELECTRONIC, 53
X31825155, 3, The Devil is Bad, The W's, Fourth from the Last, SKA, 117
X31825155, 4, Sailing to Philadelphia, Mark Knopler, Sailing to Philadelphia, CLASSIC ROCK, 75
X31825155, 5, Move Along, All-American Rejects, Move Along, ALTERNATIVE, 80
X31825155, 6, Entertaining Angles, Newsboys, Step Up to the Microphone, CHRISTIAN, 86
X31825155, 7, American Idle, Less than Jake, See the Light, SKA, 48
X31825155, 8, Riding with Private Malone, David Ball, Amigo, COUNTRY, 41
X31825155, 9, Pick up the Pieces, Average White Band, AWB, FUNK, 65
Q308990307, 1, Sex and Candy, Marcy Playground, Marcy Playground, ALTERNATIVE, 48
Q308990307, 2, Here Comes the Sun, The Beatles, Abbey Road, ROCK, 39
Q308990307, 3, Without Me, Eminem, The Eminem Show, HIP-HOP, 37
Q308990307, 4, Erase Me, Kid Cudi, The Man on the Moon, RAP, 35
Q308990307, 5, Come and Get Your Love, Redbone, The Guardians of the Galaxy Soundtrack, SOUNDTRACK, 33
Q308990307, 7, Smells Like Teen Spirit, Nirvana, Nevermind, GRUNGE, 32
Q308990307, 7, Lonely Boy, The Black Keys, El Camino, BLUES, 31
Q308990307, 7, Not Afraid, Eminem, Recovery, RAP, 30
Q308990307, 8, Monkey Wrench, Foo Fighters, Foo Fighters: Greatest Hits, ROCK, 29
Q308990307, 9, In Bloom, Nirvana, Nevermind, GRUNGE, 26
Q308990307, 10, Good Times Bad Times, Led Zeppelin, Led Zeppelin, ROCK, 25
Q1714418367, 1, Demons, Imagine Dragons, Night Visions, ALTERNATIVE, 45
Q1714418367, 2, Judas, Lady Gaga, Born This Way, POP, 40
Q977647691, 6, Telephone Line, Electric Light Orchestra, All Over The World: The Very Best Of ELO, CLASSIC ROCK, 56
Q977647691, 1, (Don't Fear) The Reaper, Blue Öyster Cult, Agents of Fortune, CLASSIC ROCK, 54
Q977647691, 5, Seperate Ways (Worlds Apart), Journey, Journey: Greatest Hits, CLASSIC ROCK, 51
Q977647691, 7, Wheel in the Sky, Journey, Journey: Greatest Hits, CLASSIC ROCK, 43
Q977647691, 2, Piano Man, Billy Joel, Billy Joel: Greatest Hits Vol. 1, ROCK, 46
Q977647691, 4, Sweet Home Alabama, Lynyrd Skynyrd, 20th Century Masters - The Millennium Collection: The Best of Lynyrd Skynyrd, CLASSIC ROCK, 44
Q977647691, 3, Free Bird, Lynyrd Skynyrd, 20th Century Masters - The Millennium Collection: The Best of Lynyrd Skynyrd, CLASSIC ROCK, 39
Q977647691, 9, Panama, Van Halen, The Best Of Both Worlds, CLASSIC ROCK, 25
Q977647691, 8, No Son of Mine, Genesis, Turn It on Again, CLASSIC ROCK, 40
Q977647691, 10, 25 or 6 to 4, Chicago, Chicago IX - Chicago's Greatest Hits, CLASSIC ROCK, 27
Q925369397, 1, Fort Knox, Goldfish, , JAZZ, 195
Q925369397, 2, Falling Towards the Sky, Jeff Williams, Red Vs Blue Season 9 Soundtrack, ROCK, 187
Q925369397, 3, Blackout, Breathe Carolina, , POP, 180
Q925369397, 4, Doomsday, Nero, , DUBSTEP, 180
Q925369397, 5, Gerudo Valley, Ephixa, , DUBSTEP, 179
Q925369397, 6, Clint Eastwood, Gorillaz, , ALTERNATIVE, 178
Q925369397, 7, Ain't No Rest for the Wicked, Cage The Elepahant, , ALTERNATIVE, 176
Q925369397, 8, Lost Woods, Ephixa, , DUBSTEP, 175
Q925369397, 9, Song of Storms, Ephixa, , DUBSTEP, 175
Q925369397, 10, Happy Violence, Dada Life, , HOUSE, 172
Q2135570436, 1, Buddy Holly, Weezer, The Blue Album, ROCK, 1564
Q2135570436, 2, I Know What I Am, Band Of Skulls, Baby Darling Doll Face Honey, BLUES, 500
Q2135570436, 3, The Fool On The Hill, The Beatles, Magical Mystery Tour, ROCK, 347
Q2135570436, 4, The Only One, The Black Keys, Brothers, BLUES, 400
Q2135570436, 5, Red Hands and White Knuckles, The Bravery, Stir the Blood, ALTERNATIVE, 400
Q2135570436, 6, Bad Sun, The Bravery, The Sun and the Moon, ALTERNATIVE, 400
Q2135570436, 7, Heavy Bells, J Roddy Walston and the Business, Essential Tremmors, BLUES, 350
Q2135570436, 8, Feels Like We Only Go Backwards, Tame Impala, Lonerism, PSYCHEDELIC, 600
Q2135570436, 9, Get Over It, OK GO, OK GO, ROCK, 100
Q2135570436, 10, The Writing's On The Wall, OK GO, Hungry Ghosts, ALTERNATIVE, 100
X655435785, 1, Welcome to the black parade, My Chemical Romance, The Black Parade, ROCK, 0
X655435785, 2, Come with me now, KONGOS, Lunatic, ALTERNATIVE, 0
X655435785, 3, Savior, Rise against, , ROCK, 0
X655435785, 4, Radioactive, Imagine Dragons, , ALTERNATIVE, 0
X655435785, 5, Centuries, Fall Out boy, , ALTERNATIVE, 0
X655435785, 6, Sail, AWOLNATION, , ALTERNATIVE, 0
X655435785, 7, Walk, Foo Fighters, , ROCK, 0
X655435785, 8, Demons, Imagine Dragons, , ALTERNATIVE, 0
X655435785, 9, The Pretender, Foo Fighters, , ROCK, 0
X655435785, 10, Under the bridge, Red hot chili peppers, , ROCK, 0
X350924614, 1, I'll Be, Edwin McCain, Misguided Roses, ALTERNATIVE, 130
X350924614, 2, Euterpe, Supercell, Egoist, POP, 100
X350924614, 3, Hello, Nu'est, 2nd Mini-Album, POP, 100
X350924614, 4, Starry Starry Night (Vincent), Josh Groban, Josh Groban, CLASSICAL, 80
X350924614, 5, Read All About It Part III, Emeli Sande, Our Version of Events, SOUL, 90
X350924614, 6, Soundless Voice, Valshe, Valuable Sheaves, POP, 60
X350924614, 7, Soldier, Gavin DeGraw, Sweeter, POP, 50
X350924614, 8, Already Home, A Great Big World, Is There Anybody Out There?, POP, 60
X350924614, 9, Faithfully, Boyce Avenue, All We Have Left, ALTERNATIVE, 50
X350924614, 10, The Prayer, The Tenors, The Perfect Gift, POP, 60
X1015060782, 1, Love is all i got, Feed Me Crystal Fighters, Love is all i got, ELECTRONIC, 157
X1015060782, 2, Take on the world, Wavves, King of the world, ALTERNATIVE, 289
X1015060782, 3, Modern Jesus, Portugal. The Man, Evil Friends, ALTERNATIVE, 79
X1015060782, 4, Electric Feel, MGMT, Oracular Spectacular, ELECTRONIC, 56
X1015060782, 5, Little Garcon, Born Ruffians, Red Yellow Blue, ALTERNATIVE, 174
X1015060782, 6, Tiny Anthem, The M Machine, Metropolis Pt.II, ELECTRONIC, 359
X1015060782, 7, Bear, The Antlers, Hospice, ALTERNATIVE, 251
X1015060782, 8, Nature of the experiment, Tokyo Police Club, A lesson in crime, ALTERNATIVE, 78
X1015060782, 9, Dreams where I am sleeping, The Tree Ring, Generous Shadows, ALTERNATIVE, 59
X1015060782, 10, Tongue Tied, Grouplove, Never trust a happy face, ALTERNATIVE, 64
Q105317813, 7, Get Jinxed, League of Legends, The Music Of League Of Legends Volume 1, SOUNDTRACK, 56
Q105317813, 1, Another Bottle Down (Tomba), Asking Alexandria, Stepped up and scratched, METAL, 9001
Q105317813, 2, Unravel, TK, Tokyo Ghoul, SOUNDTRACK, 201
Q105317813, 3, Hideaway, Kiesza, Sound of a Woman, ELECTRONIC, 47
Q105317813, 4, Never going to give you up, Rick Astley, The Greatest Hits, POP, 9002
Q105317813, 5, Habits, Tove Lo, Truth Serum, POP, 42
Q105317813, 6, Young and Beautiful, Lana Del Ray, The Great Gatsby, SOUNDTRACK, 32
Q105317813, 8, Sometimes You're The Hammer Sometimes You're The Nail, A Day To Remember, Common Courtesy, ROCK, 89
Q105317813, 9, Bullet, Hollywood Undead, American Tragedy, ROCK, 69
Q105317813, 10, I'll Make A Man Out Of You, Donny Osmond, Mulan, SOUNDTRACK, 1337
Q801866241, 1, Love Me Like You Do, Ellie Goulding, Fifty Shades of Grey Soundtrack, POP, 35
Q801866241, 2, Irresistable, Fall Out Boy, American Beauty/American Psycho, PUNK, 30
Q801866241, 3, Too Little Too Late, JoJo, The High Road, POP, 20
Q801866241, 4, Trade Mistakes, Panic! at the Disco, Vice & Virtues, PUNK, 20
Q801866241, 5, Thnks fr th Mmrs, Fall Out Boy, Believers Never Die, PUNK, 40
Q801866241, 6, Alone Together, Fall Out Boy, Save Rock & Roll, PUNK, 40
Q801866241, 7, Hey There Delilah, Plain White T's, Hey There Delilah, PUNK, 30
Q801866241, 8, Misery Business, Paramore, Riot, PUNK, 30
Q801866241, 9, Beautiful Mess, Diamond Rio, Completely, COUNTRY, 25
Q801866241, 10, Come On Eileen, Dexys Midnight Runners, Too Rye Ay, POP, 15
X2024422215, 1, Behind Closed Doors, Rise Against, The Sufferer & The Witness, PUNK, 0
X2024422215, 2, American Idot, Green Day, American Idiot, ROCK, 0
X2024422215, 3, Feeling This, Blink-182, Blink-182, ROCK, 0
X2024422215, 4, Tell Me Baby, Red Hot Chili Peppers, Stadium Arcadium, ALTERNATIVE, 0
X2024422215, 5, The Pretender, Foo Fighters, Rise and Fall Rage and Grace, PUNK, 0
X2024422215, 6, The Phenoix, Fall Out Boy, Save Rock and Roll, ALTERNATIVE, 0
X2024422215, 7, The Anthem, Good Charlotte, The Anthem, ROCK, 0
X2024422215, 8, Back to The Shack, Weezer, Everything Will Be Alright in the End, ALTERNATIVE, 0
X2024422215, 9, Dreaming, Smallpools, Smallpools, INDIE, 0
X2024422215, 10, Rollercoaster, Bleachers, Strange Desires, INDIE, 0
X2073158570, 1, Simple Man, Lynyrd Skynyrd, Pronounced' Leh-'Nerd' 'Skin-'Nerd, ROCK, 125
X2073158570, 2, Dreams, Fleetwood Mac, Romours, ROCK, 220
X2073158570, 3, The Logical Song, Supertramp, Breakfast in America, PROGRESSIVE, 86
X2073158570, 4, Let Her Cry, Hootie and the Blowfish, Cracked Rear View, ALTERNATIVE, 167
X2073158570, 5, Mr. Jones, Counting Crows, August and Everything After, ALTERNATIVE, 96
X2073158570, 6, The Battle of Evermore, Led Zeppelin, Led Zeppelin IV, ROCK, 105
X2073158570, 7, Fool in the Rain, Led Zeppelin, In Through the Out Door, ROCK, 128
X2073158570, 8, Fast Car, Tracy Chapman, Tracy Chapman, FOLK, 62
X2073158570, 9, Float On, Modest Mouse, Good News for People Who Love Bad News, INDIE, 235
X2073158570, 10, So Serious, Electric Light Orchestra, Balance of Power, PROGRESSIVE, 67
Q1019108893, 1, Boulevard of Broken Dreams, Green Day, American Idiot, ALTERNATIVE, 0
Q1019108893, 2, Not a Love Like This, Kim Richey, Chinese Boxes, COUNTRY, 0
Q1019108893, 3, Walk Away From the Sun, Seether, Finding Beauty in Negative Spaces, ALTERNATIVE, 0
Q1019108893, 4, Dani California, Red Hot Chili Peppers, Stadium Arcadium, FUNK, 0
Q1019108893, 5, The Path to Abandonment, The Luna Sequence, They Follow You Home, ELECTRONIC, 0
Q1019108893, 6, Hush, Kula Shaker (originally Billy Joe Royal), , POP, 0
Q1019108893, 7, Nightmare, Avenged Sevenfold, Nightmare, HEAVY METAL, 0
Q1019108893, 8, Don't Stand So Close To Me, The Police, Zenyatta Mondatta, ROCK, 0
Q1019108893, 9, King of Pain, The Police, Synchronicity, ROCK, 0
Q1019108893, 10, Spirits in the Material World, The Police, Ghost in the Machine, ROCK, 0
Q2095285712, 1, Knock Three Times, Tony Orlando, , POP, 0
Q2095285712, 2, Hard to Concentrate, Red Hot Chili Peppers, Stadium Arcadium, ALTERNATIVE, 0
Q2095285712, 3, Shake That, Eminem, Curtain Call, RAP, 0
Q2095285712, 4, Man of the Year, SchoolBoy Q, Oxymoron, RAP, 0
Q2095285712, 5, All to Myself, Mariana's Trench, Masterpiece Theatre, POP, 0
Q2095285712, 6, Over When it's Over, Eric Church, Chief, COUNTRY, 0
Q2095285712, 7, Chantilly Lace, The Big Bopper, , ROCK AND ROLL, 0
Q2095285712, 8, Man in the Mirror, Michael Jackson, HIStory, POP, 0
Q2095285712, 9, Summer Love, Justin Timberlake, FutureSex/LoveSounds, POP, 0
Q2095285712, 10, Buzzkill, Luke Bryan, Spring Break, COUNTRY, 0
Q1267002407, 1, Intervention, Arcade Fire, Neon Bible, INDIE, 0
Q1267002407, 2, Get on Top, Red Hot Chili Peppers, Californication, ALTERNATIVE, 0
Q1267002407, 3, Stairway to Heaven, Led Zeppelin, Led Zeppelin IV, ROCK, 0
Q1267002407, 4, Around the World, Red Hot Chili Peppers, Californication, ALTERNATIVE, 0
Q1267002407, 5, Fireflies, Owl City, Ocean Eyes, SYNTHPOP, 0
Q1267002407, 6, Keep the Car Running, Arcade Fire, Neon Bible, INDIE, 0
Q1267002407, 7, Neon Bible, Arcade Fire, Neon Bible, INDIE, 0
Q1267002407, 8, By the Way, Red Hot Chili Peppers, By the Way, ALTERNATIVE, 0
Q1267002407, 9, Clint Eastwood, Gorillaz, Gorillaz, ALTERNATIVE, 0
Q1267002407, 10, For What It's Worth, Buffalo Springfield, Buffalo Springfield, FOLK, 0
Q1579970016, 1, Chop Suey, System Of A Down, Toxicity, METAL, 500
Q1579970016, 2, BYOB, System Of A Down, Mezmerize, METAL, 450
Q1579970016, 3, Blew, Nirvana, Bleach, GRUNGE, 400
Q1579970016, 4, Man in the box, Alice In Chains, Facelift, ALTERNATIVE, 350
Q1579970016, 5, I stay away, Alice In Chains, Jar Of Flies, ALTERNATIVE, 325
Q1579970016, 6, Did ye get healed, Van Morrison, Poetic Champions Compose, ROCK, 250
Q1579970016, 7, Dani California, Red Hot Chili Peppers, Stadium Arcadium, ROCK, 225
Q1579970016, 8, Bulls On Parade, Rage Against the Machine, Evil Empire, METAL, 200
Q1579970016, 9, Band on the run, Paul McCartney, Band On The Run, ROCK, 190
Q1579970016, 10, Come as you are, Nirvana, Nevermind, GRUNGE, 185
Q1997907164, 1, The Wolfpack, Angels & Airwaves, The Dream Walker, ROCK, 100
Q1997907164, 2, Baba O'Riley, The Who, Who’s Next, ROCK, 68
Q1997907164, 3, Behind Blue Eyes, The Who, Who’s Next, ROCK, 38
Q1997907164, 4, Anna Sun, Walk The Moon, Walk The Moon, ALTERNATIVE, 0
Q1997907164, 5, Shut Up and Dance, Walk The Moon, Talking is Hard, ALTERNATIVE, 95
Q1997907164, 6, Surrender, Angles & Airwaves, Love Part 1, ROCK, 57
Q1997907164, 7, James Dean, Dale Earnhardt Jr. Jr., James Dean, ELECTRONIC, 38
Q1997907164, 9, Hot Tonight, Tokyo Police Club, Forcefield, ROCK, 85
Q1997907164, 10, The Joker, Steve Miller Band, The Joker, ROCK, 42
Q1219168298, 1, Hell and Back, Airbourne Toxic Event, Dallas Buyer Club, POP, 0
Q1219168298, 2, Viking Death March, Billy Talent, , HARD ROCK, 0
Q1219168298, 3, Fever, The Black Keys, , ALTERNATIVE, 0
Q1219168298, 4, Panic Station, Muse, , ALTERNATIVE, 0
Q1219168298, 5, Satellite, Rise Against, Endgame, ROCK, 0
Q1219168298, 6, Centuries, Fall Out Boy, , ALTERNATIVE, 0
Q1219168298, 7, Dance Dance, Fall Out Boy, , ALTERNATIVE, 0
Q1219168298, 8, Death of Me (Guillotine Remix), Red, , ROCK, 0
Q1219168298, 9, I don't want to be here anymore, Rise Against, , ROCK, 0
Q1219168298, 10, Psycho, Puddle of Mudd, , ROCK, 0
X466338141, 1, Roundtable Rival, Lindsey Stirling, Shatter Me, ELECTRONIC, 500
X466338141, 2, It was a Dark and Stormy Night, Five Iron Frenzy, Engine of a Million Plots, SKA, 200
X466338141, 3, Into Your Veins, Five Iron Frenzy, Engine of a Million Plots, SKA, 200
X466338141, 4, Locomotive Breath, Jethro Tull, Aqualung Live, ROCK, 300
X466338141, 5, Crystallize, Lindsey Stirling, Lindsey Stirling, DUBSTEP, 500
X466338141, 6, Cat's Cradle, Michael Brecker, Two Blocks from the Edge, JAZZ, 50
X466338141, 7, Strength of a Thousand Men, Two Steps from Hell, Archangel, CLASSICAL, 300
X466338141, 8, The Majestic Tale of a Madman in a Box, Murray Gold, Doctor Who - Series 6 (soundtrack), SOUNDTRACK, 300
X466338141, 9, Fiddles of Doom Medley, Mike Marshall/Darol Anger, The Duo Live, FOLK, 300
X466338141, 10, Promentory, , The Last of the Mohicans, SOUNDTRACK, 100
X1326146154, 1, Flashlight, Parliament, Funkentelechy Vs. the Placebo Syndrome, FUNK, 0
X1326146154, 2, One Nation Under a Groove, Funkadelic, One Nation Under a Groove, FUNK, 0
X1326146154, 3, Let's Take It To the Stage, Funkadelic, Let's Take It To the Stage, FUNK, 0
X1326146154, 4, Shine a Light, The Rolling Stones, Exile on Main Street, ROCK, 0
X1326146154, 5, You and Your Folks Me and My Folks, Funkadelic, Maggot Brain, FUNK, 0
X1326146154, 6, Super Stupid, Funkadelic, Maggot Brain, FUNK, 0
X1326146154, 7, Up for the Downstroke, Parliament, Up for the Downstroke, FUNK, 0
X1326146154, 8, Pressed in a Book, The Shins, Oh Inverted World, ALTERNATIVE, 0
X1326146154, 9, When the Levee Breaks, Led Zeppelin, Led Zeppelin IV, ROCK, 0
X1326146154, 10, The Ocean, Led Zeppelin, Houses of the Holy, ROCK, 0
X831818469, 1, A Fine Way To Die, Griz, A Fine Way to Die, ELECTRONIC, 50
X831818469, 2, My Friend, Tristam, Monstercat 020 - Altitude, DUBSTEP, 0
X831818469, 3, We Are One (feat Splitbreed), Pegboard Nerds, We Are One EP, HIP-HOP, 0
X831818469, 4, Hero, Pegboard Nerds, Monstercat 017 - Ascension, DANCE, 0
X831818469, 5, Clockwork, Grant Bowtie, Monstercat 020 - Altitude, ELECTRONIC, 0
X831818469, 6, Breakdown VIP, Noisestorm, Monstercat 018 - Frontier, DUBSTEP, 0
X831818469, 7, Short Shorts, Stephen Walking, Monstercat 013 - Awakening, DANCE, 0
X831818469, 8, Sledge Hammer, Savant, Alchemist, DUBSTEP, 0
X831818469, 9, Evolution, Teminite, Energize EP, ELECTRONIC, 0
X831818469, 10, Monstercat Orchestral Suite, Stephen Walking, Monstercat Orchestral Suite, POLKA, 0
X1333272031, 1, American Jesus, Bad Religion, Recipe for Hate, PUNK, 0
X1333272031, 1, Rauta, Korpiklaani, Manala, METAL, 0
X1333272031, 5, Nothing but Crickets, Nekrogoblikon, Power, METAL, 0
X1333272031, 5, Slayer of Light, Ensiferum, Iron, METAL, 0
X1333272031, 6, Ruby Soho, Rancid, ...And Out Come the Wolves, PUNK, 0
X1333272031, 4, Energia, Russkaja, Energia!, PUNK, 0
X1333272031, 7, Wachstum Uber Alles, Saltatio Mortis, Das Schwarze Einmaleins, FOLK, 0
X1333272031, 5, High Anxiety, The Suicide Machines, A Match and some Gasoline, PUNK, 0
X1333272031, 6, I'm Destroying the World, Guttermouth, Covered With Ants, PUNK, 0
X1333272031, 4, Holiday in Cambodia, Dead Kennedys, Fresh Fruit for Rotting Vegetables, PUNK, 0
X517339486, 10, The Fox, Ylvis, , POP, 29
X517339486, 18, Abe's Retreat, Dwight Diller, Just Banjo '99, BLUEGRASS, 45
X517339486, 1, Guns for Hands, Twenty One Pilots, Vessel, ALTERNATIVE, 172
X517339486, 2, Ring of Fire, Johnny Cash, Ring of Fire: The Best of Johnny Cash, COUNTRY, 71
X517339486, 3, Song Bird, Aer, The Bright Side, ALTERNATIVE, 63
X517339486, 4, Carried Way, Passion Pit, Gossamer, INDIE, 59
X517339486, 5, Don't Stop Believin', Journey, Escape, ROCK, 210
X517339486, 6, Bohemian Rhapsody, Queen, A Night at the Opera, ROCK, 82
X517339486, 7, Let's Go To The Mall, Robin Sparkles, , POP, 42
X517339486, 9, Girls, The 1975, The 1975, ALTERNATIVE, 32
X1015491010, 10, Let's Get It On, Marvin Gaye, , FUNK, 0
X1015491010, 9, Girls Just Wanna Have Fun, Cyndi Lauper, , POP, 0
X1015491010, 8, Jizz In My Pants, Lonely Island, , POP, 0
X1015491010, 7, Voices, Crown the Empire, , METAL, 0
X1015491010, 6, Style, Taylor Swift, , POP, 0
X1015491010, 5, Don't, Ed Sheeran, , POP, 0
X1015491010, 4, Headband, B.O.B., , POP, 0
X1015491010, 3, Diamonds, Rihanna (Flaxo Remix), , POP, 0
X1015491010, 3, Warrior, EVANS BLUE, , ALTERNATIVE, 0
X1015491010, 2, Oip Groove, Oiki, , DUBSTEP, 0
X1015491010, 1, Bye Bye Bye, N Sync, No Strings Attached, POP, 0
X1015491010, 1, Blank Space, Taylor Swift, 1989, POP, 0
X1015491010, 11, Shake It Off, Taylor Swift, , POP, 0
X1015491010, 13, I Believe I Can Fly, R Kelly, , R&B, 0
X1015491010, 12, Drunk On A Plane, Dierks Bentley, , COUNTRY, 0
Q1230521719, 1, Cowgirl In The Sand, Neil Young, Everybody Knows This Is Nowhere, FOLK, 50
Q1230521719, 2, Maggot Brain, Funkadelic, Maggot Brain, PSYCHEDELIC, 40
Q1230521719, 3, Echoes, Pink Floyd, Meddle, PSYCHEDELIC, 40
Q1230521719, 4, Time, Pink Floyd, The Dark Side of the Moon, PSYCHEDELIC, 20
Q1230521719, 5, Careful with That Axe Eugene, Pink Floyd, Ummagumma, PSYCHEDELIC, 50
Q1230521719, 6, Dazed and Confused, Led Zeppelin, Led Zeppelin, PSYCHEDELIC, 30
Q1230521719, 7, Life's is a gas, T.Rex, Electric Warrior, GLAM, 10
Q1230521719, 8, Infinite, Eminem, Infinite, RAP, 15
Q1230521719, 9, Under the Sun, Black Sabbath, Vol. 4, HEAVY METAL, 20
Q1230521719, 10, Jesu død, Burzum, Filosofem, METAL, 80
X993388610, 4, Sick of It, Skillet, Rise, , 178
X993388610, 3, In the End, Black Veil Brides, Wretched and Divine, ROCK, 200
X993388610, 3, Joy, Temposhark, Invisible Line, ALTERNATIVE, 186
X993388610, 5, Wrong Side of Heaven, Five Finger Death Punch, Wrong Side of Heaven and the Righteous side of Hell, HEAVY METAL, 150
X993388610, 6, Get 'Em Up, Nickelback, No Fixed Address, HARD ROCK, 148
X993388610, 7, Edge of a Revolution, Nickelback, No Fixed Address, ALTERNATIVE, 147
X993388610, 8, Kick Ass, Egypt Central, White Rabbit, ROCK, 146
X993388610, 9, White Rabbit, Egypt Central, White Rabbit, ROCK, 145
X993388610, 10, Immortals, Fall Out Boys, Big Hero 6, POP, 144
Q1744518296, 1, Electric Feel, MGMT, Oracular Spectacular, ALTERNATIVE, 99
Q1744518296, 2, Ain't No Rest for the Wicked, Cage the Elephant, Cage the Elephant, ALTERNATIVE, 94
Q1744518296, 3, Back Against the Wall, Cage the Elephant, Cage the Elephant, ALTERNATIVE, 90
Q1744518296, 4, Virtual Insanity, Jamiroquai, Travelling Without Moving, DANCE, 83
Q1744518296, 5, Royals, Lorde, Pure Heroine, ALTERNATIVE, 83
Q1744518296, 6, On Top of the World, Imagine Dragons, Brothers(Deluxe Version), ALTERNATIVE, 80
Q1744518296, 7, Tighten Up, The Black Keys, Night Visions, ALTERNATIVE, 80
Q1744518296, 9, Paradise, Coldplay, Mylo Xyloto, ALTERNATIVE, 78
Q1744518296, 10, Pokemon Theme, Pokemon, Pokemon X - 10 Years of Pokemon, CHILDREN'S MUSIC, 10000
Q1210922912, 1, Simple Math, Manchester Orchestra, Simple Math, INDIE, 50
Q1210922912, 2, People II: The Reckoning, Andrew Jackson Jihad, People Who Can Eat People are the Luckiest People in the World, PUNK, 75
Q1210922912, 3, Transgender Dysphoria Blues, Against Me!, Transgender Dysphoria Blues, PUNK, 60
Q1210922912, 4, Bukowski, Modest Mouse, Good News For People Who Love Bad News, INDIE, 100
Q1210922912, 5, We Will Fall Together, Streetlight Manifesto, Somewhere in the Between, PUNK, 68
Q1210922912, 6, The Girls in Their Summer Dresses, The Airborne Toxic Event, The Airborne Toxic Event, INDIE, 109
Q1210922912, 7, Holland 1945, Neutral Milk Hotel, In the Aeroplane Over the Sea, INDIE, 120
Q1210922912, 8, Terrible! How Terrible For the Great City!, As Cities Burn, Son I Loved You At Your Darkest, CHRISTIAN, 142
Q1210922912, 8, Scissors, Emery, We Do What We want, DANCE, 200
Q1210922912, 9, In a Sweater Poorly Knit, MeWithoutYou, Brother Sister, ROCK, 40
Q1210922912, 10, Strange Town, Neon Horse, Haunted Horse: Songs of Love Defiance & Delusion, ROCK, 38
Q1210922912, 11, Such Small Hands, La Dispute, Some Where at the Bottom of the River Between Vega and Altair, DANCE, 17
Q1210922912, 12, Sic Transit Gloria ... Glory Fades, Brand New, Deja Entendu, ALTERNATIVE, 150
X881785417, 1, Warriors, Imagine Dragons, Smoke + Mirrors, ROCK, 0
X881785417, 2, Akahitoha, Megurine, , ELECTRONIC, 0
X881785417, 3, 1812 Overture, Tchaikovsky, , CLASSICAL, 0
X881785417, 4, Four Seasons, Vivaldi, , CLASSICAL, 0
X881785417, 5, Divenire, Ludovico Einaudi, , CLASSICAL, 0
X881785417, 6, Mordred's Lullaby, Heather Dale, , BALLAD, 0
X881785417, 7, Piano Sonata No. 11 in A major K. 331, Mozart, , CLASSICAL, 0
X881785417, 8, String Serenade no. 13 in G, Mozart, , CLASSICAL, 0
X881785417, 9, Moonlight Sonata, Beethoven, , CLASSICAL, 0
X881785417, 10, Rainbow, Nightcore, Caliente, METAL, 0
X1525821017, 7, Gentleman, Psy, Gentleman, POP, 21
X1525821017, 8, Can't take my eyes off you, Morten Harket, Coneheads, POP, 15
X1525821017, 10, Fantastic Baby, Bigbang, Alive, ROCK, 12
X1525821017, 5, Sugar, Maroon 5, V, POP, 19
X1525821017, 6, Tik Tok, Ke$ha, animal, ROCK, 20
X1525821017, 9, Beat it, Michael Jackson, king of pop, POP, 29
X1525821017, 4, Whistle, Flo Rida, Wild Ones Deluxe Re-Package, RAP, 47
X1525821017, 3, Blame it on me, George Ezra, Wanted on voyage, COUNTRY, 31
X1525821017, 2, Listen to the man, George Ezra, Wanted on voyage, COUNTRY, 30
X1525821017, 1, Speak now, Taylor Swift, Speak now, COUNTRY, 42
X1304602465, 1, Baba O'Riley, The Who, Who's Next, CLASSIC ROCK, 0
X1304602465, 2, Over the Hills and Far Away, Led Zeppelin, Houses of the Holy, CLASSIC ROCK, 0
X1304602465, 3, You Shook me all Night Long, AC/DC, Back in Black, HARD ROCK, 0
X1304602465, 5, Rock N' Roll Ain't Noise Pollution, AC/DC, Back in Black, HARD ROCK, 0
X1304602465, 4, Won't Get Fooled Again, The Who, Who's Next, CLASSIC ROCK, 0
X1304602465, 6, More than a Feeling, Boston, Boston, CLASSIC ROCK, 0
X1304602465, 7, Stairway to Heaven, Led Zeppelin, Led Zeppelin IV, CLASSIC ROCK, 0
X1304602465, 8, Free Fallin', Tom Petty, Full Moon Fever, CLASSIC ROCK, 0
X1304602465, 9, Patience, Guns N' Roses, G N' R Lies, HARD ROCK, 0
X1304602465, 10, Spirit of Radio, Rush, Permanent Waves, PROGRESSIVE, 0
X1280255028, 10, Limbo, Daddy Yankee, Prestige, REGGAE, 1
